fips2010,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4,state,metro_code,areaname,county,cousub,countyname,county_town_name,pop2010,acs_2017_2,state_alpha,fmr_type,metro,fmr_pct_chg,fmr_dollar_chg
3301306500,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,6500,Merrimack County,Bow town,7519.0,1035,NH,40,0,0.0840579710144927,87
3301306980,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,6980,Merrimack County,Bradford town,1650.0,1035,NH,40,0,0.0840579710144927,87
3301309860,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,9860,Merrimack County,Canterbury town,2352.0,1035,NH,40,0,0.0840579710144927,87
3301312420,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,12420,Merrimack County,Chichester town,2523.0,1035,NH,40,0,0.0840579710144927,87
3301314200,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,14200,Merrimack County,Concord city,42695.0,1035,NH,40,0,0.0840579710144927,87
3301316980,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,16980,Merrimack County,Danbury town,1164.0,1035,NH,40,0,0.0840579710144927,87
3301319460,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,19460,Merrimack County,Dunbarton town,2758.0,1035,NH,40,0,0.0840579710144927,87
3301324900,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,24900,Merrimack County,Epsom town,4566.0,1035,NH,40,0,0.0840579710144927,87
3301327380,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,27380,Merrimack County,Franklin city,8477.0,1035,NH,40,0,0.0840579710144927,87
3301335540,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,35540,Merrimack County,Henniker town,4836.0,1035,NH,40,0,0.0840579710144927,87
3301335860,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,35860,Merrimack County,Hill town,1089.0,1035,NH,40,0,0.0840579710144927,87
3301337300,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,37300,Merrimack County,Hooksett town,13451.0,1035,NH,40,0,0.0840579710144927,87
3301337540,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,37540,Merrimack County,Hopkinton town,5589.0,1035,NH,40,0,0.0840579710144927,87
3301343380,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,43380,Merrimack County,Loudon town,5317.0,1035,NH,40,0,0.0840579710144927,87
3301350900,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,50900,Merrimack County,Newbury town,2072.0,1035,NH,40,0,0.0840579710144927,87
3301352100,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,52100,Merrimack County,New London town,4397.0,1035,NH,40,0,0.0840579710144927,87
3301354260,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,54260,Merrimack County,Northfield town,4829.0,1035,NH,40,0,0.0840579710144927,87
3301360020,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,60020,Merrimack County,Pembroke town,7115.0,1035,NH,40,0,0.0840579710144927,87
3301361940,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,61940,Merrimack County,Pittsfield town,4106.0,1035,NH,40,0,0.0840579710144927,87
3301366980,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,66980,Merrimack County,Salisbury town,1382.0,1035,NH,40,0,0.0840579710144927,87
3301375460,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,75460,Merrimack County,Sutton town,1837.0,1035,NH,40,0,0.0840579710144927,87
3301378580,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,78580,Merrimack County,Warner town,2833.0,1035,NH,40,0,0.0840579710144927,87
3301380020,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,80020,Merrimack County,Webster town,1872.0,1035,NH,40,0,0.0840579710144927,87
3301384900,786,882,1122,1516,1694,33,NCNTY33013N33013,"Merrimack County, NH",13,84900,Merrimack County,Wilmot town,1358.0,1035,NH,40,0,0.0840579710144927,87
3301502340,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,2340,Rockingham County,Atkinson town,6751.0,1305,NH,40,1,-0.0904214559386973,-118
3301502820,1055,1094,1442,1834,1964,33,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",15,2820,Rockingham County,Auburn town,4953.0,1331,NH,40,1,0.0833959429000751,111
3301507220,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,7220,Rockingham County,Brentwood town,4486.0,1174,NH,40,1,0.0110732538330494,13
3301509300,1055,1094,1442,1834,1964,33,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",15,9300,Rockingham County,Candia town,3909.0,1331,NH,40,1,0.0833959429000751,111
3301512100,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,12100,Rockingham County,Chester town,4768.0,1305,NH,40,1,-0.0904214559386973,-118
3301517140,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,17140,Rockingham County,Danville town,4387.0,1305,NH,40,1,-0.0904214559386973,-118
3301517460,1055,1094,1442,1834,1964,33,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",15,17460,Rockingham County,Deerfield town,4280.0,1331,NH,40,1,0.0833959429000751,111
3301517940,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,17940,Rockingham County,Derry town,33109.0,1305,NH,40,1,-0.0904214559386973,-118
3301521380,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,21380,Rockingham County,East Kingston town,2357.0,1174,NH,40,1,0.0110732538330494,13
3301524660,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,24660,Rockingham County,Epping town,6411.0,1174,NH,40,1,0.0110732538330494,13
3301525380,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,25380,Rockingham County,Exeter town,14306.0,1174,NH,40,1,0.0110732538330494,13
3301527940,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,27940,Rockingham County,Fremont town,4283.0,1305,NH,40,1,-0.0904214559386973,-118
3301531700,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,31700,Rockingham County,Greenland town,3549.0,1174,NH,40,1,0.0110732538330494,13
3301532900,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,32900,Rockingham County,Hampstead town,8523.0,1305,NH,40,1,-0.0904214559386973,-118
3301533060,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,33060,Rockingham County,Hampton town,15430.0,1174,NH,40,1,0.0110732538330494,13
3301533460,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,33460,Rockingham County,Hampton Falls town,2236.0,1174,NH,40,1,0.0110732538330494,13
3301539780,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,39780,Rockingham County,Kensington town,2124.0,1174,NH,40,1,0.0110732538330494,13
3301540100,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,40100,Rockingham County,Kingston town,6025.0,1305,NH,40,1,-0.0904214559386973,-118
3301543220,1055,1094,1442,1834,1964,33,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",15,43220,Rockingham County,Londonderry town,24129.0,1331,NH,40,1,0.0833959429000751,111
3301550980,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,50980,Rockingham County,New Castle town,968.0,1174,NH,40,1,0.0110732538330494,13
3301551380,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,51380,Rockingham County,Newfields town,1680.0,1174,NH,40,1,0.0110732538330494,13
3301551620,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,51620,Rockingham County,Newington town,753.0,1174,NH,40,1,0.0110732538330494,13
3301552340,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,52340,Rockingham County,Newmarket town,8936.0,1174,NH,40,1,0.0110732538330494,13
3301552900,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,52900,Rockingham County,Newton town,4603.0,1305,NH,40,1,-0.0904214559386973,-118
3301554580,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,54580,Rockingham County,North Hampton town,4301.0,1174,NH,40,1,0.0110732538330494,13
3301556820,1055,1094,1442,1834,1964,33,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",15,56820,Rockingham County,Northwood town,4241.0,1331,NH,40,1,0.0833959429000751,111
3301557460,1055,1094,1442,1834,1964,33,METRO14460MM4760,"Western Rockingham County, NH HUD Metro FMR Area",15,57460,Rockingham County,Nottingham town,4785.0,1331,NH,40,1,0.0833959429000751,111
3301562500,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,62500,Rockingham County,Plaistow town,7609.0,1305,NH,40,1,-0.0904214559386973,-118
3301562900,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,62900,Rockingham County,Portsmouth city,20779.0,1174,NH,40,1,0.0110732538330494,13
3301564020,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,64020,Rockingham County,Raymond town,10138.0,1305,NH,40,1,-0.0904214559386973,-118
3301566180,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,66180,Rockingham County,Rye town,5298.0,1174,NH,40,1,0.0110732538330494,13
3301566660,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,66660,Rockingham County,Salem town,28776.0,1305,NH,40,1,-0.0904214559386973,-118
3301567620,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,67620,Rockingham County,Sandown town,5986.0,1305,NH,40,1,-0.0904214559386973,-118
3301568260,1253,1421,1740,2182,2370,33,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",15,68260,Rockingham County,Seabrook town,8693.0,1691,NH,40,1,0.0289769367238321,49
3301571140,1253,1421,1740,2182,2370,33,METRO14460MM1120,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",15,71140,Rockingham County,South Hampton town,814.0,1691,NH,40,1,0.0289769367238321,49
3301574340,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",15,74340,Rockingham County,Stratham town,7255.0,1174,NH,40,1,0.0110732538330494,13
3301585780,815,929,1187,1488,1619,33,METRO14460MM4160,"Lawrence, MA-NH HUD Metro FMR Area",15,85780,Rockingham County,Windham town,13592.0,1305,NH,40,1,-0.0904214559386973,-118
3301703460,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,3460,Strafford County,Barrington town,8576.0,1174,NH,40,1,0.0110732538330494,13
3301718820,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,18820,Strafford County,Dover city,29987.0,1174,NH,40,1,0.0110732538330494,13
3301719700,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,19700,Strafford County,Durham town,14638.0,1174,NH,40,1,0.0110732538330494,13
3301726020,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,26020,Strafford County,Farmington town,6786.0,1174,NH,40,1,0.0110732538330494,13
3301741460,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,41460,Strafford County,Lee town,4330.0,1174,NH,40,1,0.0110732538330494,13
3301744820,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,44820,Strafford County,Madbury town,1771.0,1174,NH,40,1,0.0110732538330494,13
3301747700,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,47700,Strafford County,Middleton town,1783.0,1174,NH,40,1,0.0110732538330494,13
3301748660,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,48660,Strafford County,Milton town,4598.0,1174,NH,40,1,0.0110732538330494,13
3301751220,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,51220,Strafford County,New Durham town,2638.0,1174,NH,40,1,0.0110732538330494,13
3301765140,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,65140,Strafford County,Rochester city,29752.0,1174,NH,40,1,0.0110732538330494,13
3301765540,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,65540,Strafford County,Rollinsford town,2527.0,1174,NH,40,1,0.0110732538330494,13
3301769940,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,69940,Strafford County,Somersworth city,11766.0,1174,NH,40,1,0.0110732538330494,13
3301773860,934,940,1187,1631,1948,33,METRO14460MM6450,"Portsmouth-Rochester, NH HUD Metro FMR Area",17,73860,Strafford County,Strafford town,3991.0,1174,NH,40,1,0.0110732538330494,13
3301900260,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,260,Sullivan County,Acworth town,891.0,933,NH,40,0,0.102893890675241,96
3301911380,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,11380,Sullivan County,Charlestown town,5114.0,933,NH,40,0,0.102893890675241,96
3301912900,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,12900,Sullivan County,Claremont city,13355.0,933,NH,40,0,0.102893890675241,96
3301915060,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,15060,Sullivan County,Cornish town,1640.0,933,NH,40,0,0.102893890675241,96
3301916340,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,16340,Sullivan County,Croydon town,764.0,933,NH,40,0,0.102893890675241,96
3301930500,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,30500,Sullivan County,Goshen town,810.0,933,NH,40,0,0.102893890675241,96
3301931220,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,31220,Sullivan County,Grantham town,2985.0,933,NH,40,0,0.102893890675241,96
3301940900,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,40900,Sullivan County,Langdon town,688.0,933,NH,40,0,0.102893890675241,96
3301941700,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,41700,Sullivan County,Lempster town,1154.0,933,NH,40,0,0.102893890675241,96
3301952580,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,52580,Sullivan County,Newport town,6507.0,933,NH,40,0,0.102893890675241,96
3301962340,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,62340,Sullivan County,Plainfield town,2364.0,933,NH,40,0,0.102893890675241,96
3301972740,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,72740,Sullivan County,Springfield town,1311.0,933,NH,40,0,0.102893890675241,96
3301975060,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,75060,Sullivan County,Sunapee town,3365.0,933,NH,40,0,0.102893890675241,96
3301977940,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,77940,Sullivan County,Unity town,1671.0,933,NH,40,0,0.102893890675241,96
3301978980,744,774,1029,1360,1532,33,NCNTY33019N33019,"Sullivan County, NH",19,78980,Sullivan County,Washington town,1123.0,933,NH,40,0,0.102893890675241,96
3400199999,890,1020,1312,1734,1985,34,METRO12100M12100,"Atlantic City-Hammonton, NJ MSA",1,99999,Atlantic County,Atlantic County,274549.0,1310,NJ,40,1,0.00152671755725191,2
3400399999,1246,1439,1691,2161,2562,34,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",3,99999,Bergen County,Bergen County,905116.0,1557,NJ,50,1,0.086062941554271,134
3400599999,883,1047,1266,1587,1787,34,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",5,99999,Burlington County,Burlington County,448734.0,1211,NJ,50,1,0.0454170107349298,55
3400799999,883,1047,1266,1587,1787,34,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",7,99999,Camden County,Camden County,513657.0,1211,NJ,50,1,0.0454170107349298,55
3400999999,719,930,1127,1553,1867,34,METRO36140M36140,"Ocean City, NJ MSA",9,99999,Cape May County,Cape May County,97265.0,1133,NJ,40,1,-0.00529567519858782,-6
3401199999,789,873,1155,1517,1782,34,METRO47220M47220,"Vineland-Bridgeton, NJ MSA",11,99999,Cumberland County,Cumberland County,156898.0,1130,NJ,40,1,0.0221238938053097,25
3401399999,988,1082,1314,1685,1950,34,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",13,99999,Essex County,Essex County,783969.0,1288,NJ,40,1,0.0201863354037267,26
3401599999,883,1047,1266,1587,1787,34,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",15,99999,Gloucester County,Gloucester County,288288.0,1211,NJ,50,1,0.0454170107349298,55
3401799999,1201,1351,1614,2042,2198,34,METRO35620MM3640,"Jersey City, NJ HUD Metro FMR Area",17,99999,Hudson County,Hudson County,634266.0,1519,NJ,40,1,0.0625411454904543,95
3401999999,1040,1268,1627,2068,2474,34,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",19,99999,Hunterdon County,Hunterdon County,128349.0,1654,NJ,40,1,-0.0163240628778718,-27
3402199999,893,1072,1329,1733,2008,34,METRO45940M45940,"Trenton, NJ MSA",21,99999,Mercer County,Mercer County,366513.0,1364,NJ,40,1,-0.0256598240469208,-35
3402399999,1040,1268,1627,2068,2474,34,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",23,99999,Middlesex County,Middlesex County,809858.0,1654,NJ,40,1,-0.0163240628778718,-27
3402599999,932,1126,1461,1978,2259,34,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",25,99999,Monmouth County,Monmouth County,630380.0,1484,NJ,40,1,-0.0154986522911051,-23
3402799999,988,1082,1314,1685,1950,34,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",27,99999,Morris County,Morris County,492276.0,1288,NJ,40,1,0.0201863354037267,26
3402999999,932,1126,1461,1978,2259,34,METRO35620MM5190,"Monmouth-Ocean, NJ HUD Metro FMR Area",29,99999,Ocean County,Ocean County,576567.0,1484,NJ,40,1,-0.0154986522911051,-23
3403199999,1246,1439,1691,2161,2562,34,METRO35620MM0875,"Bergen-Passaic, NJ HUD Metro FMR Area",31,99999,Passaic County,Passaic County,501226.0,1557,NJ,50,1,0.086062941554271,134
3403399999,883,1047,1266,1587,1787,34,METRO37980M37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",33,99999,Salem County,Salem County,66083.0,1211,NJ,50,1,0.0454170107349298,55
3403599999,1040,1268,1627,2068,2474,34,METRO35620MM5015,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",35,99999,Somerset County,Somerset County,323444.0,1654,NJ,40,1,-0.0163240628778718,-27
3403799999,988,1082,1314,1685,1950,34,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",37,99999,Sussex County,Sussex County,149265.0,1288,NJ,40,1,0.0201863354037267,26
3403999999,988,1082,1314,1685,1950,34,METRO35620MM5640,"Newark, NJ HUD Metro FMR Area",39,99999,Union County,Union County,536499.0,1288,NJ,40,1,0.0201863354037267,26
3404199999,872,1020,1228,1540,1813,34,METRO10900MM5640,"Warren County, NJ HUD Metro FMR Area",41,99999,Warren County,Warren County,108692.0,1118,NJ,40,1,0.0983899821109124,110
3500199999,557,707,873,1270,1513,35,METRO10740M10740,"Albuquerque, NM MSA",1,99999,Bernalillo County,Bernalillo County,662564.0,878,NM,40,1,-0.00569476082004556,-5
3500399999,541,542,697,1014,1128,35,NCNTY35003N35003,"Catron County, NM",3,99999,Catron County,Catron County,3725.0,667,NM,40,0,0.0449775112443778,30
3500599999,472,556,740,956,1209,35,NCNTY35005N35005,"Chaves County, NM",5,99999,Chaves County,Chaves County,65645.0,763,NM,40,0,-0.0301441677588467,-23
3500699999,528,531,697,968,1080,35,NCNTY35006N35006,"Cibola County, NM",6,99999,Cibola County,Cibola County,27213.0,667,NM,40,0,0.0449775112443778,30
3500799999,521,524,697,874,1010,35,NCNTY35007N35007,"Colfax County, NM",7,99999,Colfax County,Colfax County,13750.0,667,NM,40,0,0.0449775112443778,30
